year,make,model,class,enginesize,fuelusecity,fuelusehwy,fueluseboth,mpgboth,co2emissions,cylinders468,cylinder4,cylinder6,cylinder8,trans2,fuel
2015,JEEP,COMPASS,SUV - SMALL,2.40000009536743,11.1999998092651,8.60000038146973,10,28,230,4,1,0,0,1,1
2015,JEEP,COMPASS,SUV - SMALL,2.40000009536743,10.1999998092651,8.19999980926514,9.30000019073486,30,214,4,1,0,0,2,1
2015,JEEP,COMPASS 4X4,SUV - SMALL,2.40000009536743,11.3999996185303,8.69999980926514,10.1999998092651,28,235,4,1,0,0,1,1
2015,JEEP,COMPASS 4X4,SUV - SMALL,2.40000009536743,10.6000003814697,8.60000038146973,9.69999980926514,29,223,4,1,0,0,2,1
2015,JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.40000009536743,11.6999998092651,10.3000001907349,11.1000003814697,25,255,4,1,0,0,1,1
2015,JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3,11.1999998092651,8.39999961853027,9.89999961853027,29,267,6,0,1,0,1,3
2015,JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.59999990463257,13.8999996185303,9.80000019073486,12.1000003814697,23,278,6,0,1,0,1,1
2015,JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.59999990463257,17.7000007629395,13,15.6000003814697,18,250,6,0,1,0,1,4
2015,JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.69999980926514,17.2999992370605,11.5,14.6999998092651,19,338,8,0,0,1,1,1
2015,JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.40000009536743,18.5,12.6000003814697,15.8000001907349,18,363,8,0,0,1,1,2
2015,JEEP,PATRIOT,SUV - SMALL,2,10.6999998092651,8.80000019073486,9.89999961853027,29,228,4,1,0,0,1,1
2015,JEEP,PATRIOT,SUV - SMALL,2,10.1999998092651,7.80000019073486,9.19999980926514,31,212,4,1,0,0,2,1
2015,JEEP,PATRIOT,SUV - SMALL,2.40000009536743,11.1999998092651,8.60000038146973,10,28,230,4,1,0,0,1,1
2015,JEEP,PATRIOT,SUV - SMALL,2.40000009536743,10.1999998092651,8.19999980926514,9.30000019073486,30,214,4,1,0,0,2,1
2015,JEEP,PATRIOT 4X4,SUV - SMALL,2.40000009536743,11.3999996185303,8.69999980926514,10.1999998092651,28,235,4,1,0,0,1,1
2015,JEEP,PATRIOT 4X4,SUV - SMALL,2.40000009536743,10.6000003814697,8.60000038146973,9.69999980926514,29,223,4,1,0,0,2,1
2015,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.40000009536743,11.6999998092651,10.3000001907349,11.1000003814697,25,255,4,1,0,0,1,1
2015,JEEP,WRANGLER 4X4,SUV - SMALL,3.59999990463257,14.1000003814697,11.1000003814697,12.8000001907349,22,294,6,0,1,0,1,1
2015,JEEP,WRANGLER 4X4,SUV - SMALL,3.59999990463257,14.1999998092651,11,12.8000001907349,22,294,6,0,1,0,2,1
2015,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.59999990463257,14.8000001907349,11.6999998092651,13.3999996185303,21,308,6,0,1,0,1,1
2015,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.59999990463257,15,11.3999996185303,13.3999996185303,21,308,6,0,1,0,2,1
2015,KIA,CADENZA,FULL-SIZE,3.29999995231628,12.6999998092651,8.39999961853027,10.6999998092651,26,246,6,0,1,0,1,1
2015,KIA,FORTE,MID-SIZE,1.79999995231628,8.80000019073486,6.09999990463257,7.59999990463257,37,175,4,1,0,0,1,1
2015,KIA,FORTE,MID-SIZE,1.79999995231628,9.30000019073486,6.30000019073486,7.90000009536743,36,182,4,1,0,0,2,1
2015,KIA,FORTE,MID-SIZE,2,9.69999980926514,6.69999980926514,8.30000019073486,34,191,4,1,0,0,1,1
2015,KIA,FORTE,MID-SIZE,2,9.80000019073486,6.90000009536743,8.5,33,196,4,1,0,0,2,1
2015,KIA,FORTE 5,FULL-SIZE,1.60000002384186,11.1000003814697,8,9.69999980926514,29,223,4,1,0,0,1,1
2015,KIA,FORTE 5,FULL-SIZE,1.60000002384186,11.1000003814697,8.19999980926514,9.80000019073486,29,225,4,1,0,0,2,1
2015,KIA,FORTE 5,FULL-SIZE,2,9.5,7.19999980926514,8.5,33,196,4,1,0,0,1,1
2015,KIA,FORTE 5,FULL-SIZE,2,9.69999980926514,6.90000009536743,8.39999961853027,34,193,4,1,0,0,2,1
2015,KIA,FORTE KOUP,COMPACT,1.60000002384186,10.6000003814697,7.80000019073486,9.39999961853027,30,216,4,1,0,0,1,1
2015,KIA,FORTE KOUP,COMPACT,1.60000002384186,10.8000001907349,8.10000038146973,9.60000038146973,29,221,4,1,0,0,2,1
2015,KIA,FORTE KOUP,COMPACT,2,9.69999980926514,7.09999990463257,8.60000038146973,33,198,4,1,0,0,1,1
2015,KIA,FORTE KOUP,COMPACT,2,10,7.40000009536743,8.80000019073486,32,202,4,1,0,0,2,1
2015,KIA,K900,FULL-SIZE,3.79999995231628,13.3000001907349,8.89999961853027,11.3000001907349,25,260,6,0,1,0,1,1
2015,KIA,K900,FULL-SIZE,5,15.6999998092651,10.3000001907349,13.3000001907349,21,306,8,0,0,1,1,2
2015,KIA,OPTIMA,MID-SIZE,2,11.6999998092651,7.69999980926514,9.89999961853027,29,228,4,1,0,0,1,1
2015,KIA,OPTIMA,MID-SIZE,2.40000009536743,10.1999998092651,6.90000009536743,8.69999980926514,32,200,4,1,0,0,1,1
2015,KIA,OPTIMA HYBRID,MID-SIZE,2.40000009536743,6.59999990463257,5.90000009536743,6.30000019073486,45,145,4,1,0,0,1,1
2015,KIA,OPTIMA HYBRID EX,MID-SIZE,2.40000009536743,6.69999980926514,6.09999990463257,6.40000009536743,44,147,4,1,0,0,1,1
2015,KIA,RIO,COMPACT,1.60000002384186,8.80000019073486,6.30000019073486,7.69999980926514,37,177,4,1,0,0,1,1
2015,KIA,RIO,COMPACT,1.60000002384186,8.69999980926514,6.40000009536743,7.69999980926514,37,177,4,1,0,0,2,1
2015,KIA,RIO ECO,COMPACT,1.60000002384186,8.5,6.30000019073486,7.59999990463257,37,175,4,1,0,0,1,1
2015,KIA,RONDO,STATION WAGON - MID-SIZE,2,10.6000003814697,7.59999990463257,9.30000019073486,30,214,4,1,0,0,1,1
2015,KIA,RONDO,STATION WAGON - MID-SIZE,2,10.8000001907349,7.40000009536743,9.30000019073486,30,214,4,1,0,0,2,1
2015,KIA,SEDONA,MINIVAN,3.29999995231628,13.1999998092651,9.69999980926514,11.6000003814697,24,267,6,0,1,0,1,1
2015,KIA,SEDONA SX,MINIVAN,3.29999995231628,12.8999996185303,9.5,11.3999996185303,25,262,6,0,1,0,1,1
2015,KIA,SEDONA SXL,MINIVAN,3.29999995231628,14.1999998092651,10.5,12.5,23,288,6,0,1,0,1,1
2015,KIA,SORENTO,SUV - SMALL,2.40000009536743,11.8000001907349,8.69999980926514,10.3999996185303,27,239,4,1,0,0,1,1
2015,KIA,SORENTO,SUV - SMALL,3.29999995231628,12.6999998092651,9,11.1000003814697,25,255,6,0,1,0,1,1
2015,KIA,SORENTO AWD,SUV - SMALL,2.40000009536743,12.1999998092651,9.39999961853027,10.8999996185303,26,251,4,1,0,0,1,1
2015,KIA,SORENTO AWD,SUV - SMALL,3.29999995231628,13.3999996185303,10,11.8000001907349,24,271,6,0,1,0,1,1
2015,KIA,SOUL,STATION WAGON - SMALL,1.60000002384186,9.80000019073486,7.80000019073486,8.89999961853027,32,205,4,1,0,0,1,1
2015,KIA,SOUL,STATION WAGON - SMALL,1.60000002384186,9.89999961853027,7.80000019073486,9,31,207,4,1,0,0,2,1
2015,KIA,SOUL,STATION WAGON - SMALL,2,10.1000003814697,7.69999980926514,9,31,207,4,1,0,0,1,1
2015,KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2,9.69999980926514,7.69999980926514,8.80000019073486,32,202,4,1,0,0,1,1
2015,KIA,SPORTAGE,SUV - SMALL,2.40000009536743,11.3999996185303,8.30000019073486,10,28,230,4,1,0,0,1,1
2015,KIA,SPORTAGE,SUV - SMALL,2.40000009536743,12.8999996185303,9.19999980926514,11.3000001907349,25,260,4,1,0,0,2,1
2015,KIA,SPORTAGE AWD,SUV - SMALL,2,12.6000003814697,9.69999980926514,11.3000001907349,25,260,4,1,0,0,1,1
2015,KIA,SPORTAGE AWD,SUV - SMALL,2.40000009536743,12,9.10000038146973,10.6999998092651,26,246,4,1,0,0,1,1
2015,LAND ROVER,LR2,SUV - SMALL,2,13.5,9.89999961853027,11.8999996185303,24,274,4,1,0,0,1,2
2015,LAND ROVER,LR4,SUV - STANDARD,3,16.2000007629395,12.1000003814697,14.3000001907349,20,329,6,0,1,0,1,2
2015,LAND ROVER,RANGE ROVER,SUV - STANDARD,3,13.8999996185303,10.3999996185303,12.3000001907349,23,283,6,0,1,0,1,2
2015,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,17.2000007629395,12.5,15.1000003814697,19,347,8,0,0,1,1,2
2015,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,25,16.8999996185303,21.3999996185303,13,342,8,0,0,1,1,4
2015,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,17.2000007629395,12.5,15.1000003814697,19,347,8,0,0,1,1,2
2015,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,25,16.8999996185303,21.3999996185303,13,342,8,0,0,1,1,4
2015,LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2,11.3000001907349,7.90000009536743,9.69999980926514,29,223,4,1,0,0,1,2
2015,LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2,11.3000001907349,7.90000009536743,9.69999980926514,29,223,4,1,0,0,1,2
2015,LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3,14,10.5,12.3999996185303,23,285,6,0,1,0,1,2
2015,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,16.6000003814697,12.3000001907349,14.6999998092651,19,338,8,0,0,1,1,2
2015,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,24,16.6000003814697,20.7000007629395,14,331,8,0,0,1,1,4
2015,LEXUS,CT 200h,COMPACT,1.79999995231628,5.5,5.90000009536743,5.69999980926514,50,131,4,1,0,0,1,1
2015,LEXUS,ES 300h,MID-SIZE,2.5,5.80000019073486,6.09999990463257,5.90000009536743,48,136,4,1,0,0,1,1
2015,LEXUS,ES 350,MID-SIZE,3.5,11.3000001907349,7.5,9.60000038146973,29,221,6,0,1,0,1,1
2015,LEXUS,GS 350,MID-SIZE,3.5,12.3000001907349,8.5,10.6000003814697,27,244,6,0,1,0,1,2
2015,LEXUS,GS 350 AWD,MID-SIZE,3.5,12.6000003814697,9.10000038146973,11,26,253,6,0,1,0,1,2
2015,LEXUS,GS 450h,MID-SIZE,3.5,8,6.90000009536743,7.5,38,172,6,0,1,0,1,2
2015,LEXUS,GX 460,SUV - STANDARD,4.59999990463257,15.6999998092651,11.6999998092651,13.8999996185303,20,320,8,0,0,1,1,2
2015,LEXUS,IS 250,COMPACT,2.5,11.1000003814697,7.80000019073486,9.60000038146973,29,221,6,0,1,0,1,2
2015,LEXUS,IS 250 AWD,COMPACT,2.5,11.8000001907349,8.69999980926514,10.3999996185303,27,239,6,0,1,0,1,2
2015,LEXUS,IS 250 C,SUBCOMPACT,2.5,11.1999998092651,7.80000019073486,9.60000038146973,29,221,6,0,1,0,1,2
2015,LEXUS,IS 350,COMPACT,3.5,12.3000001907349,8.5,10.6000003814697,27,244,6,0,1,0,1,2
2015,LEXUS,IS 350 AWD,COMPACT,3.5,12.6000003814697,9.10000038146973,11,26,253,6,0,1,0,1,2
2015,LEXUS,IS 350 C,SUBCOMPACT,3.5,12.1999998092651,8.69999980926514,10.6000003814697,27,244,6,0,1,0,1,2
2015,LEXUS,LS 460,MID-SIZE,4.59999990463257,14.3999996185303,9.60000038146973,12.3000001907349,23,283,8,0,0,1,1,2
2015,LEXUS,LS 460 AWD,MID-SIZE,4.59999990463257,15.1999998092651,10.1999998092651,12.8999996185303,22,297,8,0,0,1,1,2
2015,LEXUS,LS 460 L AWD,MID-SIZE,4.59999990463257,15.1999998092651,10.1999998092651,12.8999996185303,22,297,8,0,0,1,1,2
2015,LEXUS,LS 600h L,MID-SIZE,5,12.6999998092651,10.1000003814697,11.5,25,264,8,0,0,1,1,2
2015,LEXUS,LX 570,SUV - STANDARD,5.69999980926514,19,13.6000003814697,16.6000003814697,17,382,8,0,0,1,1,2
2015,LEXUS,NX 200t AWD,SUV - SMALL,2,10.6000003814697,8.39999961853027,9.60000038146973,29,221,4,1,0,0,1,2
2015,LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2,10.8000001907349,8.80000019073486,9.89999961853027,29,228,4,1,0,0,1,2
2015,LEXUS,NX 300h AWD,SUV - SMALL,2.5,7.09999990463257,7.69999980926514,7.40000009536743,38,170,4,1,0,0,1,1
2015,LEXUS,RC 350,SUBCOMPACT,3.5,12.3000001907349,8.5,10.6000003814697,27,244,6,0,1,0,1,2
2015,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,12.6000003814697,9.10000038146973,11,26,253,6,0,1,0,1,2
2015,LEXUS,RC F,SUBCOMPACT,5,15.1999998092651,9.5,12.6000003814697,22,290,8,0,0,1,1,2
2015,LEXUS,RX 350 AWD,SUV - SMALL,3.5,13.3000001907349,9.80000019073486,11.6999998092651,24,269,6,0,1,0,1,1
2015,LEXUS,RX 350 AWD,SUV - SMALL,3.5,12.6999998092651,9.10000038146973,11.1000003814697,25,255,6,0,1,0,1,1
2015,LEXUS,RX 450h AWD,SUV - SMALL,3.5,8,8.5,8.19999980926514,34,189,6,0,1,0,1,2
2015,LINCOLN,MKC AWD,SUV - SMALL,2,12.3999996185303,9,10.8999996185303,26,251,4,1,0,0,1,1
2015,LINCOLN,MKC AWD,SUV - SMALL,2.29999995231628,12.8999996185303,9.19999980926514,11.1999998092651,25,258,4,1,0,0,1,1
2015,LINCOLN,MKS AWD,FULL-SIZE,3.5,13.8999996185303,9.5,11.8999996185303,24,274,6,0,1,0,1,1
2015,LINCOLN,MKS AWD,FULL-SIZE,3.70000004768372,13.1000003814697,9,11.1999998092651,25,258,6,0,1,0,1,1
2015,LINCOLN,MKT AWD,SUV - STANDARD,3.5,14.6000003814697,10.3999996185303,12.8000001907349,22,294,6,0,1,0,1,1
2015,LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2,11.5,8.39999961853027,10.1000003814697,28,232,4,1,0,0,1,1
2015,LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.70000004768372,14.1000003814697,10,12.1999998092651,23,281,6,0,1,0,1,1
2015,LINCOLN,MKX AWD,SUV - SMALL,3.70000004768372,13.6999998092651,10.3000001907349,12.1000003814697,23,278,6,0,1,0,1,1
2015,LINCOLN,MKZ,MID-SIZE,2,10.5,7,8.89999961853027,32,205,4,1,0,0,1,1
2015,LINCOLN,MKZ AWD,MID-SIZE,3.70000004768372,13.1000003814697,9.19999980926514,11.3000001907349,25,260,6,0,1,0,1,1
2015,LINCOLN,MKZ HYBRID,MID-SIZE,2,5.69999980926514,6,5.80000019073486,49,133,4,1,0,0,1,1
2015,LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,16.2000007629395,11.8000001907349,14.1999998092651,20,327,6,0,1,0,1,1
2015,LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,16.1000003814697,12.3000001907349,14.3999996185303,20,331,6,0,1,0,1,1
2015,MASERATI,GHIBLI,MID-SIZE,3,15.1999998092651,9.60000038146973,12.6999998092651,22,292,6,0,1,0,1,2
2015,MASERATI,GHIBLI AWD,MID-SIZE,3,15.6000003814697,9.5,12.8000001907349,22,294,6,0,1,0,1,2
2015,MASERATI,GRANTURISMO,SUBCOMPACT,4.69999980926514,18.2000007629395,11.3999996185303,15.1000003814697,19,347,8,0,0,1,1,2
2015,MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.69999980926514,18.2000007629395,11.6000003814697,15.1999998092651,19,350,8,0,0,1,1,2
2015,MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.79999995231628,17.5,10.6999998092651,14.5,19,334,8,0,0,1,1,2
2015,MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,15.6999998092651,9.69999980926514,13,22,299,6,0,1,0,1,2
2015,MAZDA,CX-5,SUV - SMALL,2,8.89999961853027,7.30000019073486,8.19999980926514,34,189,4,1,0,0,1,1
2015,MAZDA,CX-5,SUV - SMALL,2,9,6.80000019073486,8,35,184,4,1,0,0,2,1
2015,MAZDA,CX-5,SUV - SMALL,2.5,9.60000038146973,7.40000009536743,8.60000038146973,33,198,4,1,0,0,1,1
2015,MAZDA,CX-5 4WD,SUV - SMALL,2,9.30000019073486,7.59999990463257,8.5,33,196,4,1,0,0,1,1
2015,MAZDA,CX-5 4WD,SUV - SMALL,2.5,9.89999961853027,7.90000009536743,9,31,207,4,1,0,0,1,1
2015,MAZDA,CX-9,SUV - SMALL,3.70000004768372,14.1999998092651,10,12.3000001907349,23,283,6,0,1,0,1,1
2015,MAZDA,CX-9 4WD,SUV - SMALL,3.70000004768372,14.3000001907349,10.6000003814697,12.6999998092651,22,292,6,0,1,0,1,1
2015,MAZDA,MAZDA3 4-DOOR,COMPACT,2,7.90000009536743,5.69999980926514,6.90000009536743,41,159,4,1,0,0,1,1
2015,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,8,5.80000019073486,7,40,161,4,1,0,0,2,1
2015,MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,8.39999961853027,6.09999990463257,7.40000009536743,38,170,4,1,0,0,1,1
2015,MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,8.19999980926514,5.90000009536743,7.19999980926514,39,166,4,1,0,0,1,1
2015,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,9.30000019073486,6.40000009536743,8,35,184,4,1,0,0,2,1
2015,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,8,5.90000009536743,7,40,161,4,1,0,0,1,1
2015,MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2,8.19999980926514,5.90000009536743,7.09999990463257,40,163,4,1,0,0,2,1
2015,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,8.69999980926514,6.5,7.69999980926514,37,177,4,1,0,0,1,1
2015,MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,8.19999980926514,6,7.19999980926514,39,166,4,1,0,0,1,1
2015,MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,9.19999980926514,6.59999990463257,8.10000038146973,35,186,4,1,0,0,2,1
2015,MAZDA,MAZDA5,MINIVAN,2.5,10.6999998092651,8.19999980926514,9.60000038146973,29,221,4,1,0,0,1,1
2015,MAZDA,MAZDA5,MINIVAN,2.5,11.1000003814697,8.30000019073486,9.80000019073486,29,225,4,1,0,0,2,1
2015,MAZDA,MAZDA6,MID-SIZE,2.5,8.80000019073486,6.09999990463257,7.59999990463257,37,175,4,1,0,0,1,1
2015,MAZDA,MAZDA6,MID-SIZE,2.5,9.39999961853027,6.40000009536743,8.10000038146973,35,186,4,1,0,0,2,1
2015,MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,8.39999961853027,5.90000009536743,7.30000019073486,39,168,4,1,0,0,1,1
2015,MAZDA,MX-5,TWO-SEATER,2,11.5,8.5,10.1000003814697,28,232,4,1,0,0,1,2
2015,MAZDA,MX-5,TWO-SEATER,2,10.5,8.5,9.60000038146973,29,221,4,1,0,0,2,2
2015,MAZDA,MX-5,TWO-SEATER,2,11.1000003814697,8.39999961853027,9.89999961853027,29,228,4,1,0,0,2,2
2015,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2,9.19999980926514,6.59999990463257,8,35,184,4,1,0,0,1,2
2015,MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2,10,7.5,8.89999961853027,32,205,4,1,0,0,1,2
2015,MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.79999995231628,10.8999996185303,7.5,9.39999961853027,30,216,4,1,0,0,1,2
2015,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,10.1000003814697,7.80000019073486,9,31,207,4,1,0,0,1,2
2015,MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,12.1000003814697,8.69999980926514,10.6000003814697,27,244,6,0,1,0,1,2
2015,MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,12.1000003814697,8.60000038146973,10.5,27,242,6,0,1,0,1,2
2015,MERCEDES-BENZ,C 400 4MATIC,COMPACT,3,11.1000003814697,8.39999961853027,9.89999961853027,29,228,6,0,1,0,1,2
2015,MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.19999980926514,17.8999996185303,12.3000001907349,15.3999996185303,18,354,8,0,0,1,1,2
2015,MERCEDES-BENZ,CLA 250,SUBCOMPACT,2,9.39999961853027,6.40000009536743,8.10000038146973,35,186,4,1,0,0,1,2
2015,MERCEDES-BENZ,CLA 250 4MATIC,SUBCOMPACT,2,9.89999961853027,7.40000009536743,8.80000019073486,32,202,4,1,0,0,1,2
2015,MERCEDES-BENZ,CLA 45 AMG,COMPACT,2,10.1999998092651,7.69999980926514,9.10000038146973,31,209,4,1,0,0,1,2
2015,MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3,12.1000003814697,8.5,10.5,27,242,6,0,1,0,1,2
2015,MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.69999980926514,14.5,10.1000003814697,12.5,23,288,8,0,0,1,1,2
2015,MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,15.1000003814697,10.8000001907349,13.1000003814697,22,301,8,0,0,1,1,2
2015,MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.09999990463257,8.60000038146973,5.90000009536743,7.40000009536743,38,200,4,1,0,0,1,3
2015,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,11.8999996185303,8.19999980926514,10.1999998092651,28,235,6,0,1,0,1,2
2015,MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3,12,8.5,10.3999996185303,27,239,6,0,1,0,1,2
2015,MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,12.3999996185303,8.80000019073486,10.8000001907349,26,248,6,0,1,0,1,2
2015,MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3.5,11.5,8.10000038146973,10,28,230,6,0,1,0,1,2
2015,MERCEDES-BENZ,E 400 COUPE,SUBCOMPACT,3.5,11.8000001907349,8.30000019073486,10.1999998092651,28,235,6,0,1,0,1,2
2015,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.69999980926514,12.8999996185303,9.60000038146973,11.3999996185303,25,262,8,0,0,1,1,2
2015,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.69999980926514,13.6999998092651,9.19999980926514,11.6999998092651,24,269,8,0,0,1,1,2
2015,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.69999980926514,13.3000001907349,8.89999961853027,11.3999996185303,25,262,8,0,0,1,1,2
2015,MERCEDES-BENZ,E 63 AMG S 4MATIC,MID-SIZE,5.5,15.3000001907349,10.8000001907349,13.3000001907349,21,306,8,0,0,1,1,2
2015,MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,15.1999998092651,11,13.3000001907349,21,306,8,0,0,1,1,2
2015,MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,19.8999996185303,16.1000003814697,18.2000007629395,16,419,8,0,0,1,1,2
2015,MERCEDES-BENZ,G 63 AMG,SUV - STANDARD,5.5,20,16.6000003814697,18.5,15,426,8,0,0,1,1,2
2015,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3,13.6000003814697,10,12,24,324,6,0,1,0,1,3
2015,MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3,15.1999998092651,12.6000003814697,14,20,322,6,0,1,0,1,2
2015,MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.69999980926514,17.5,13.1999998092651,15.6000003814697,18,359,8,0,0,1,1,2
2015,MERCEDES-BENZ,GL 63 AMG,SUV - STANDARD,5.5,18.2000007629395,14,16.2999992370605,17,375,8,0,0,1,1,2
2015,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,9.80000019073486,7.40000009536743,8.69999980926514,32,200,4,1,0,0,1,2
2015,MERCEDES-BENZ,GLA 45 AMG 4MATIC,SUV - SMALL,2,10.5,8.10000038146973,9.39999961853027,30,216,4,1,0,0,1,2
2015,MERCEDES-BENZ,GLK 250 BLUETEC 4MATIC,SUV - SMALL,2.09999990463257,9.60000038146973,7,8.5,33,230,4,1,0,0,1,3
2015,MERCEDES-BENZ,GLK 350 4MATIC,SUV - SMALL,3.5,12.6000003814697,9.60000038146973,11.1999998092651,25,258,6,0,1,0,1,2
2015,MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,SUV - STANDARD,3,11.8000001907349,8.5,10.3000001907349,27,278,6,0,1,0,1,3
2015,MERCEDES-BENZ,ML 400 4MATIC,SUV - STANDARD,3,13.3000001907349,10.3999996185303,12,24,276,6,0,1,0,1,2
2015,MERCEDES-BENZ,ML 550 4MATIC,SUV - STANDARD,4.69999980926514,16.2999992370605,11.8000001907349,14.1999998092651,20,327,8,0,0,1,1,2
2015,MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,5.5,17.2999992370605,13.5,15.6000003814697,18,359,8,0,0,1,1,2
2015,MERCEDES-BENZ,S 400 4MATIC,MID-SIZE,4.69999980926514,12.6000003814697,8.60000038146973,10.8000001907349,26,248,6,0,1,0,1,2
2015,MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.69999980926514,14.3999996185303,9.80000019073486,12.3000001907349,23,283,8,0,0,1,1,2
2015,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.69999980926514,14.8000001907349,9.80000019073486,12.5,23,288,8,0,0,1,1,2
2015,MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.69999980926514,14.6999998092651,9.10000038146973,12.1999998092651,23,281,8,0,0,1,1,2
2015,MERCEDES-BENZ,S 63 AMG 4MATIC,FULL-SIZE,5.5,15.6999998092651,10.1000003814697,13.1999998092651,21,304,8,0,0,1,1,2
2015,MERCEDES-BENZ,S 63 AMG COUPE,COMPACT,5.5,15.6999998092651,10.1000003814697,13.1999998092651,21,304,8,0,0,1,1,2
2015,MERCEDES-BENZ,SL 550,TWO-SEATER,4.69999980926514,13.8000001907349,9.5,11.8999996185303,24,274,8,0,0,1,1,2
2015,MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,5.5,14.6999998092651,9.5,12.3999996185303,23,285,8,0,0,1,1,2
2015,MERCEDES-BENZ,SLK 250,TWO-SEATER,1.79999995231628,10.3999996185303,7.19999980926514,9,31,207,4,1,0,0,1,2
2015,MERCEDES-BENZ,SLK 250,TWO-SEATER,1.79999995231628,10.3999996185303,7.19999980926514,9,31,207,4,1,0,0,2,2
2015,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,11.1000003814697,8.10000038146973,9.80000019073486,29,225,6,0,1,0,1,2
2015,MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,12.3999996185303,8.5,10.6000003814697,27,244,8,0,0,1,1,2
